season,player_name,team,role,is_overseas,base_price_cr,price_cr,acquisition,ball_name,match_method,matches_played,runs,balls_faced,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets,strike_rate,economy,played,bat_impact,bowl_impact,impact,visibility,value_on_cr,value_off_cr,value_cr,roi,surplus_cr,team_matches,availability
2022,Ankit Singh Rajpoot,LSG,Bowler,False,,0.5,sold,AS Rajpoot,last_name_unique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,15,0.0
2022,K. Gowtham,LSG,All-Rounder,False,,0.9,sold,K Gowtham,exact,4.0,0.0,1.0,0.0,0.0,1.0,99.0,72.0,5.0,0.0,8.25,True,-20.27960488088321,30.411586255177653,10.131981374294444,123.0,1.2216696686827713,0.6118092967194216,1.8334789654021928,2.037198850446881,0.9334789654021928,15,0.27
2022,Dushmanta Chameera,LSG,Bowler,True,,2.0,sold,PVD Chameera,manual,12.0,43.0,28.0,3.0,3.0,4.0,384.0,264.0,9.0,153.6,8.73,True,-44.82893666472981,-96.15751706434861,-140.98645372907842,412.0,0.0,2.049312441043916,2.049312441043916,1.024656220521958,0.04931244104391608,15,0.8
2022,Shahbaz Nadeem,LSG,Bowler,False,,0.5,sold,S Nadeem,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,15,0.0
2022,Manan Vohra,LSG,Batter,False,,0.2,sold,M Vohra,surname+initial,1.0,19.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,172.7,,True,-4.075653689715282,0.0,-4.075653689715282,31.0,0.0,0.15419583901058592,0.15419583901058592,0.7709791950529296,-0.04580416098941409,15,0.07
2022,Evin Lewis,LSG,Batter,True,,2.0,sold,E Lewis,surname+initial,5.0,73.0,56.0,8.0,3.0,3.0,0.0,0.0,0.0,130.4,,True,-2.6578733294596173,0.0,-2.6578733294596173,86.0,0.0,0.4277691017713029,0.4277691017713029,0.21388455088565145,-1.572230898228697,15,0.33
2022,Mohsin Khan,LSG,Bowler,False,,0.2,sold,Mohsin Khan,exact,9.0,23.0,16.0,2.0,1.0,1.0,197.0,198.0,14.0,143.8,5.97,True,-1.4736780941313192,163.8818622017385,162.40818410760718,364.0,19.582463206405915,1.8105575935436542,21.393020799949568,106.96510399974784,21.19302079994957,15,0.6
2022,Mayank Yadav,LSG,Bowler,False,,0.2,sold,MP Yadav,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,15,0.0
2022,Ayush Badoni,LSG,All-Rounder,False,,0.2,sold,A Badoni,surname+initial,11.0,161.0,130.0,11.0,7.0,8.0,11.0,12.0,2.0,123.8,5.5,True,-35.34863451481697,33.90193104252961,-1.4467034722873606,232.0,0.0,1.1539817629179334,1.1539817629179334,5.769908814589667,0.9539817629179335,15,0.73
2022,Kyle Mayers,LSG,All-Rounder,True,,0.5,sold,KR Mayers,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,15,0.0
2022,Karan Sharma,LSG,All-Rounder,False,,0.2,sold,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,15,0.0
2022,Ishan Kishan,MI,Wicketkeeper,False,,15.25,sold,Ishan Kishan,exact,14.0,418.0,348.0,45.0,11.0,13.0,0.0,0.0,0.0,120.1,,True,60.697501452643806,0.0,60.697501452643806,458.0,7.318637268486598,2.2781191698983343,9.596756438384933,0.629295504156389,-5.653243561615067,14,1.0
2022,Dewald Brevis,MI,Batter,True,,3.0,sold,D Brevis,surname+initial,7.0,161.0,113.0,14.0,11.0,7.0,8.0,3.0,1.0,142.5,16.0,True,-10.595351539802444,13.2254827606324,2.6301312208299557,236.0,0.3171296332320091,1.1738780002096219,1.491007633441631,0.49700254448054365,-1.508992366558369,14,0.5
2022,Anmolpreet Singh,MI,Batter,False,,0.2,sold,Anmolpreet Singh,exact,2.0,13.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,100.0,,True,-30.634863451481696,0.0,-30.634863451481696,13.0,0.0,0.06466277119798765,0.06466277119798765,0.3233138559899382,-0.13533722880201238,14,0.14
2022,Basil Thampi,MI,Bowler,False,,0.3,sold,Basil Thampi,exact,5.0,0.0,0.0,0.0,0.0,0.0,152.0,96.0,5.0,,9.5,True,0.0,-12.784551659763135,-12.784551659763135,146.0,0.0,0.7262126611466305,0.7262126611466305,2.4207088704887685,0.42621266114663053,14,0.36
2022,Murugan Ashwin,MI,Bowler,False,,1.6,sold,M Ashwin,surname+initial,8.0,12.0,14.0,1.0,1.0,3.0,228.0,174.0,9.0,85.7,7.86,True,-51.914468332364905,23.07800011667932,-28.836468215685585,288.0,0.0,1.4325290850015726,1.4325290850015726,0.8953306781259829,-0.16747091499842748,14,0.57
2022,Jaydev Unadkat,MI,Bowler,False,,1.3,sold,JD Unadkat,surname+initial,5.0,59.0,37.0,4.0,3.0,3.0,190.0,120.0,6.0,159.5,9.5,True,-11.345380592678676,-20.98068957470393,-32.32607016738261,247.0,0.0,1.2285926527617654,1.2285926527617654,0.9450712713552042,-0.07140734723823461,14,0.36
2022,Mayank Markande,MI,Bowler,False,,0.65,sold,M Markande,surname+initial,2.0,0.0,0.0,0.0,0.0,0.0,57.0,42.0,1.0,,8.14,True,0.0,-19.843241351146375,-19.843241351146375,52.0,0.0,0.2586510847919506,0.2586510847919506,0.39792474583377013,-0.39134891520804943,14,0.14
2022,N. Tilak Varma,MI,All-Rounder,False,,1.7,sold,Tilak Varma,fuzzy,14.0,397.0,303.0,29.0,16.0,11.0,13.0,12.0,0.0,131.0,6.5,True,92.27972109238814,-8.098068957470392,84.18165213491775,475.0,10.150252677502069,2.3626781783880104,12.51293085589008,7.360547562288282,10.81293085589008,14,1.0
2022,Sanjay Yadav,MI,All-Rounder,False,,0.5,sold,SA Yadav,surname+initial,8.0,303.0,208.0,23.0,16.0,7.0,0.0,0.0,0.0,145.7,,True,104.84218477629285,0.0,104.84218477629285,368.0,12.641408665099405,1.8304538308353426,14.471862495934747,28.943724991869495,13.971862495934747,14,0.57
2022,Jofra Archer,MI,All-Rounder,True,,8.0,sold,JC Archer,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,14,0.0
2022,Daniel Sams,MI,All-Rounder,True,,2.6,sold,DR Sams,surname+initial,11.0,38.0,36.0,1.0,3.0,7.0,370.0,252.0,13.0,105.6,8.81,True,-112.06577571179547,-7.059448106878236,-119.1252238186737,448.0,0.0,2.2283785766691127,2.2283785766691127,0.8570686833342741,-0.37162142333088743,14,0.79
2022,Tymal Mills,MI,Bowler,True,,1.5,sold,TS Mills,surname+initial,5.0,0.0,3.0,0.0,0.0,1.0,190.0,102.0,6.0,0.0,11.18,True,-20.838814642649623,-28.333586138498323,-49.17240078114794,165.0,0.0,0.820719788282151,0.820719788282151,0.547146525521434,-0.679280211717849,14,0.36
2022,Tim David,MI,All-Rounder,True,,8.25,sold,TH David,surname+initial,8.0,186.0,86.0,12.0,16.0,5.0,0.0,0.0,0.0,216.3,,True,61.95398024404416,0.0,61.95398024404416,246.0,7.470137944622009,1.2236185934388433,8.693756538060853,1.0537886712801035,0.44375653806085325,14,0.57
2022,Ramandeep Singh,MI,All-Rounder,False,,0.2,sold,Ramandeep Singh,exact,5.0,45.0,40.0,3.0,1.0,2.0,54.0,36.0,6.0,112.5,9.0,True,-6.184195235328298,80.70579312758883,74.52159789226053,146.0,8.9854859028586,0.7262126611466305,9.71169856400523,48.558492820026146,9.511698564005231,14,0.36
2022,Aryan Juyal,MI,Wicketkeeper,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Fabian Allen,MI,All-Rounder,True,,0.75,sold,FA Allen,surname+initial,1.0,8.0,7.0,1.0,0.0,1.0,46.0,24.0,1.0,114.3,11.5,True,-13.957234166182452,-16.196137914940785,-30.153372081123237,41.0,0.0,0.2039364322398072,0.2039364322398072,0.2719152429864096,-0.5460635677601928,14,0.07
2022,Riley Meredith,MI,Bowler,True,,1.0,sold,RP Meredith,surname+initial,8.0,0.0,1.0,0.0,0.0,0.0,236.0,168.0,8.0,0.0,8.43,True,-0.27960488088320745,-7.372965404585493,-7.6525702854687,249.0,0.0,1.2385407714076095,1.2385407714076095,1.2385407714076095,0.23854077140760954,14,0.57
2022,Rahul Buddhi,MI,Batter,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Hrithik Shokeen,MI,All-Rounder,False,,0.2,sold,HR Shokeen,surname+initial,5.0,43.0,48.0,5.0,0.0,2.0,127.0,90.0,2.0,89.6,8.47,True,-10.421034282393958,-50.235517181027944,-60.656551463421906,158.0,0.0,0.785901373021696,0.785901373021696,3.92950686510848,0.585901373021696,14,0.36
2022,Mohd. Arshad Khan,MI,All-Rounder,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Arjun Tendulkar,MI,All-Rounder,False,,0.3,sold,Arjun Tendulkar,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,14,0.0
2022,Shikhar Dhawan,PBKS,Batter,False,,8.25,sold,S Dhawan,surname+initial,14.0,460.0,375.0,47.0,12.0,12.0,0.0,0.0,0.0,122.7,,True,115.14816966879721,0.0,115.14816966879721,495.0,13.88405891128111,2.462159364846453,16.346218276127562,1.9813597910457652,8.096218276127562,14,1.0
2022,Kagiso Rabada,PBKS,Bowler,True,,9.25,sold,K Rabada,surname+initial,13.0,48.0,43.0,5.0,2.0,5.0,406.0,288.0,23.0,111.6,8.46,True,-64.02300987797793,171.6463450207106,107.62333514273269,581.0,12.976747521460274,2.889928466617756,15.866675988078029,1.7153163230354627,6.616675988078029,14,0.93
2022,Jonny Bairstow,PBKS,Wicketkeeper,True,,6.75,sold,JM Bairstow,surname+initial,11.0,253.0,175.0,34.0,9.0,11.0,0.0,0.0,0.0,144.6,,True,-15.930854154561302,0.0,-15.930854154561302,265.0,0.0,1.3181257205743635,1.3181257205743635,0.19527788452953534,-5.431874279425637,14,0.79
2022,Rahul Chahar,PBKS,Bowler,False,,5.25,sold,RD Chahar,surname+initial,13.0,77.0,68.0,7.0,4.0,6.0,360.0,280.0,14.0,113.2,7.71,True,-62.013131900058106,34.378390992357545,-27.63474090770056,528.0,0.0,2.626303322502883,2.626303322502883,0.5002482519053111,-2.623696677497117,14,0.93
2022,Harpreet Brar,PBKS,All-Rounder,False,,3.8,sold,Harpreet Brar,exact,5.0,22.0,25.0,1.0,2.0,3.0,146.0,96.0,4.0,88.0,9.12,True,-44.990122022080186,-26.784551659763135,-71.77467368184332,181.0,0.0,0.9003047374489049,0.9003047374489049,0.2369222993286592,-2.899695262551095,14,0.36
2022,Shahrukh Khan,PBKS,All-Rounder,False,,9.0,sold,M Shahrukh Khan,manual,8.0,117.0,108.0,4.0,9.0,7.0,0.0,0.0,0.0,108.3,,True,-53.1973271353864,0.0,-53.1973271353864,198.0,0.0,0.9848637459385811,0.9848637459385811,0.10942930510428678,-8.015136254061419,14,0.57
2022,Jitesh Sharma,PBKS,Wicketkeeper,False,,0.2,sold,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Prabhsimran Singh,PBKS,Wicketkeeper,False,,0.6,sold,Pankaj Singh,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,14,0.0
2022,Ishan Porel,PBKS,Bowler,False,,0.25,sold,IC Porel,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,14,0.0
2022,Liam Livingstone,PBKS,All-Rounder,True,,11.5,sold,LS Livingstone,surname+initial,14.0,437.0,240.0,29.0,34.0,12.0,202.0,138.0,6.0,182.1,8.78,True,129.8948285880302,-25.62779301090951,104.2670355771207,778.0,12.572059708993104,3.869818153233415,16.44187786222652,1.4297285097588277,4.941877862226519,14,1.0
2022,Odean Smith,PBKS,All-Rounder,True,,6.0,sold,OF Smith,surname+initial,6.0,51.0,44.0,1.0,5.0,3.0,178.0,90.0,6.0,115.9,11.87,True,-21.30261475886113,-21.235517181027948,-42.53813193988908,244.0,0.0,1.213670474792999,1.213670474792999,0.20227841246549982,-4.786329525207001,14,0.43
2022,Sandeep Sharma,PBKS,Bowler,False,,0.5,sold,Sandeep Sharma,exact,5.0,0.0,0.0,0.0,0.0,0.0,153.0,120.0,2.0,,7.65,True,0.0,-63.98068957470393,-63.98068957470393,140.0,0.0,0.6963683052090978,0.6963683052090978,1.3927366104181955,0.19636830520909776,14,0.36
2022,Raj Angad Bawa,PBKS,All-Rounder,False,,2.0,sold,RA Bawa,last_name_unique,2.0,11.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,78.6,,True,-32.914468332364905,0.0,-32.914468332364905,14.0,0.0,0.06963683052090977,0.06963683052090977,0.034818415260454885,-1.9303631694790901,14,0.14
2022,Rishi Dhawan,PBKS,All-Rounder,False,,0.55,sold,R Dhawan,surname+initial,6.0,37.0,40.0,4.0,2.0,2.0,156.0,114.0,6.0,92.5,8.21,True,-14.184195235328298,10.568344904031257,-3.6158503312970414,234.0,0.0,1.1639298815637777,1.1639298815637777,2.1162361482977774,0.6139298815637777,14,0.43
2022,Nathan Ellis,PBKS,Bowler,True,,0.75,sold,NT Ellis,surname+initial,2.0,0.0,2.0,0.0,0.0,1.0,55.0,36.0,3.0,0.0,9.17,True,-20.559209761766414,19.705793127588827,-0.853416634177588,68.0,0.0,0.3382360339587046,0.3382360339587046,0.45098137861160614,-0.4117639660412954,14,0.14
2022,Prerak Mankad,PBKS,All-Rounder,False,,0.2,sold,PN Mankad,surname+initial,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,,True,3.7203951191167928,0.0,3.7203951191167928,1.0,0.44858884996291415,0.004974059322922127,0.45356290928583626,2.267814546429181,0.25356290928583625,14,0.07
2022,Atharva Taide,PBKS,All-Rounder,False,,0.2,sold,Atharva Taide,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Vaibhav Arora,PBKS,Bowler,False,,2.0,sold,VG Arora,surname+initial,5.0,5.0,13.0,0.0,0.0,2.0,164.0,107.0,3.0,38.5,9.2,True,-38.6348634514817,-60.29111487077766,-98.92597832225937,150.0,0.0,0.7461088984383191,0.7461088984383191,0.37305444921915953,-1.253891101561681,14,0.36
2022,Bhanuka Rajapaksa,PBKS,Batter,True,,0.5,sold,PBB Rajapaksa,manual,9.0,206.0,129.0,16.0,13.0,9.0,0.0,0.0,0.0,159.7,,True,-10.06902963393376,0.0,-10.06902963393376,259.0,0.0,1.2882813646368307,1.2882813646368307,2.5765627292736615,0.7882813646368307,14,0.64
2022,Benny Howell,PBKS,All-Rounder,True,,0.4,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,14,0.0
2022,Writtick Chatterjee,PBKS,All-Rounder,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Baltej Dhanda,PBKS,Bowler,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,Ansh Patel,PBKS,All-Rounder,False,,0.2,sold,,manual_no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,14,0.0
2022,R. Ashwin,RR,All-Rounder,False,,5.0,sold,R Ashwin,exact,17.0,191.0,135.0,14.0,9.0,7.0,503.0,402.0,12.0,141.5,7.51,True,13.253341080766994,-98.78531007525817,-85.53196899449117,747.0,0.0,3.715622314222829,3.715622314222829,0.7431244628445658,-1.2843776857771712,17,1.0
2022,Trent Boult,RR,Bowler,True,,8.0,sold,TA Boult,surname+initial,16.0,40.0,29.0,2.0,1.0,2.0,492.0,372.0,16.0,137.9,7.94,True,-8.108541545613017,-20.04013768158211,-28.148679227195124,571.0,0.0,2.8401878733885346,2.8401878733885346,0.35502348417356683,-5.159812126611465,17,0.94
2022,Shimron Hetmyer,RR,Batter,True,,8.5,sold,SO Hetmyer,surname+initial,15.0,314.0,204.0,21.0,21.0,7.0,0.0,0.0,0.0,153.9,,True,116.96060429982569,0.0,116.96060429982569,414.0,14.10259429280237,2.0592605596897604,16.16185485249213,1.9013946885284858,7.66185485249213,17,0.88
2022,Devdutt Padikkal,RR,Batter,False,,7.75,sold,D Padikkal,surname+initial,17.0,376.0,306.0,41.0,14.0,17.0,0.0,0.0,0.0,122.9,,True,-49.55909355026148,0.0,-49.55909355026148,446.0,0.0,2.2184304580232688,2.2184304580232688,0.28624909135784116,-5.531569541976731,17,1.0
2022,Prasidh Krishna,RR,Bowler,False,,10.0,sold,M Prasidh Krishna,last_name_unique,17.0,6.0,12.0,0.0,0.0,1.0,551.0,399.0,19.0,50.0,8.29,True,-17.35525857059849,-8.01079283589057,-25.36605140648906,601.0,0.0,2.989409653076198,2.989409653076198,0.2989409653076198,-7.010590346923802,17,1.0
2022,Yuzvendra Chahal,RR,Bowler,False,,6.5,sold,YS Chahal,surname+initial,17.0,5.0,8.0,0.0,0.0,1.0,527.0,408.0,27.0,62.5,7.75,True,-17.236839047065658,179.66565544600672,162.42881639894108,686.0,19.584950957181096,3.412204695524579,22.997155652705676,3.538023946570104,16.497155652705676,17,1.0
2022,Riyan Parag,RR,All-Rounder,False,,3.8,sold,R Parag,surname+initial,15.0,183.0,132.0,11.0,10.0,11.0,59.0,24.0,1.0,138.6,14.75,True,-73.90784427658338,-29.196137914940785,-103.10398219152415,266.0,0.0,1.3230997798972857,1.3230997798972857,0.3481841526045489,-2.4769002201027144,17,0.88
2022,K.C Cariappa,RR,Bowler,False,,0.3,sold,KC Cariappa,last_name_unique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,17,0.0
2022,James Neesham,RR,All-Rounder,True,,1.5,sold,JDS Neesham,surname+initial,2.0,31.0,27.0,3.0,0.0,2.0,29.0,18.0,0.0,114.8,9.67,True,-16.5493317838466,-21.647103436205587,-38.19643522005219,45.0,0.0,0.22383266953149572,0.22383266953149572,0.1492217796876638,-1.2761673304685042,17,0.12
2022,Nathan Coulter-Nile,RR,Bowler,True,,2.0,sold,NM Coulter-Nile,surname+initial,1.0,1.0,2.0,0.0,0.0,0.0,48.0,18.0,0.0,50.0,16.0,True,0.4407902382335851,-40.64710343620558,-40.206313197972,20.0,0.0,0.09948118645844253,0.09948118645844253,0.04974059322922127,-1.9005188135415574,17,0.06
2022,Navdeep Saini,RR,Bowler,False,,2.6,sold,Navdeep Saini,exact,2.0,2.0,2.0,0.0,0.0,1.0,72.0,36.0,3.0,100.0,12.0,True,-18.559209761766414,2.7057931275888265,-15.853416634177588,68.0,0.0,0.3382360339587046,0.3382360339587046,0.13009078229180945,-2.2617639660412956,17,0.12
2022,Kuldeep Sen,RR,Bowler,False,,0.2,sold,KR Sen,surname+initial,7.0,0.0,3.0,0.0,0.0,0.0,237.0,151.0,8.0,0.0,9.42,True,-0.8388146426496224,-15.317367714835758,-16.15618235748538,234.0,0.0,1.1639298815637777,1.1639298815637777,5.819649407818888,0.9639298815637778,17,0.41
2022,Karun Nair,RR,Batter,False,,1.4,sold,KK Nair,surname+initial,2.0,16.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,88.9,,True,-29.032887855897734,0.0,-29.032887855897734,18.0,0.0,0.08953306781259829,0.08953306781259829,0.06395219129471306,-1.3104669321874016,17,0.12
2022,Rassie Van Der Dussen,RR,Batter,True,,1.0,sold,HE van der Dussen,manual,3.0,22.0,24.0,2.0,0.0,2.0,0.0,0.0,0.0,91.7,,True,-24.71051714119698,0.0,-24.71051714119698,24.0,0.0,0.11937742375013105,0.11937742375013105,0.11937742375013105,-0.880622576249869,17,0.18
2022,Daryl Mitchell,RR,All-Rounder,True,,0.75,sold,DJ Mitchell,surname+initial,2.0,33.0,44.0,1.0,0.0,2.0,27.0,12.0,0.0,75.0,13.5,True,-19.30261475886113,-22.098068957470392,-41.40068371633152,56.0,0.0,0.2785473220836391,0.2785473220836391,0.3713964294448521,-0.4714526779163609,17,0.12
2022,Obed Mccoy,RR,Bowler,True,,0.75,sold,OC McCoy,surname+initial,7.0,8.0,5.0,0.0,1.0,1.0,236.0,156.0,11.0,160.0,9.08,True,-13.398024404416038,47.7251035528849,34.32707914846887,281.0,4.139007945331673,1.3977106697411177,5.5367186150727905,7.38229148676372,4.7867186150727905,17,0.41
2022,Dhruv Jurel,RR,Wicketkeeper,False,,0.2,sold,Dhruv Jurel,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17,0.0
2022,Tejas Baroka,RR,Bowler,False,,0.2,sold,Tejas Baroka,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17,0.0
2022,Kuldip Yadav,RR,Bowler,False,,0.2,sold,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17,0.0
2022,Shubham Garhwal,RR,All-Rounder,False,,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17,0.0
2022,Anunay Singh,RR,All-Rounder,False,,0.2,sold,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17,0.0
2022,Faf Du Plessis,RCB,Batter,True,,7.0,sold,F du Plessis,surname+initial,16.0,468.0,367.0,49.0,13.0,15.0,0.0,0.0,0.0,127.5,,True,65.38500871586287,0.0,65.38500871586287,497.0,7.883836239315115,2.472107483492297,10.355943722807412,1.4794205318296303,3.355943722807412,16,1.0
2022,Wanindu Hasaranga,RCB,All-Rounder,True,,10.75,sold,PWH de Silva,manual,16.0,38.0,43.0,4.0,1.0,7.0,430.0,342.0,26.0,88.4,7.54,True,-114.02300987797793,229.70503471209383,115.68202483411591,655.0,13.94842881474285,3.258008856513993,17.206437671256843,1.6005988531401714,6.456437671256843,16,1.0
2022,Harshal Patel,RCB,All-Rounder,False,,10.75,sold,HV Patel,surname+initial,15.0,43.0,39.0,4.0,2.0,5.0,410.0,321.0,19.0,110.3,7.66,True,-67.90459035444509,101.12665538766699,33.222065033221895,570.0,4.005770212434877,2.8352138140656122,6.8409840265004895,0.6363706071163246,-3.9090159734995105,16,0.94
2022,Dinesh Karthik,RCB,Wicketkeeper,False,,5.5,sold,KD Karthik,manual,16.0,330.0,180.0,27.0,22.0,6.0,0.0,0.0,0.0,183.3,,True,159.67112144102265,0.0,159.67112144102265,400.0,19.252440250626137,1.9896237291688508,21.242063979794988,3.862193450871816,15.742063979794988,16,1.0
2022,Josh Hazlewood,RCB,Bowler,True,,7.75,sold,JR Hazlewood,surname+initial,12.0,18.0,26.0,1.0,0.0,0.0,377.0,279.0,20.0,69.2,8.11,True,10.730273097036607,136.96989673881336,147.70016983584998,505.0,17.80903565471834,2.511899958075674,20.320935612794013,2.622056208102453,12.570935612794013,16,0.75
2022,Shahbaz Ahamad,RCB,All-Rounder,False,,2.4,sold,Shahbaz Ahmed,fuzzy,16.0,219.0,181.0,14.0,9.0,8.0,336.0,210.0,4.0,121.0,9.6,True,8.39151656013945,-170.2162067557319,-161.82469019559244,521.0,0.0,2.591484907242428,2.591484907242428,1.0797853780176785,0.19148490724242828,16,1.0
2022,Anuj Rawat,RCB,Wicketkeeper,False,,3.4,sold,Anuj Rawat,exact,8.0,129.0,118.0,10.0,7.0,8.0,0.0,0.0,0.0,109.3,,True,-63.99337594421848,0.0,-63.99337594421848,188.0,0.0,0.9351231527093599,0.9351231527093599,0.27503622138510586,-2.46487684729064,16,0.5
2022,Akash Deep,RCB,Bowler,False,,0.2,sold,Akash Deep,exact,5.0,0.0,2.0,0.0,0.0,1.0,205.0,113.0,5.0,0.0,10.88,True,-20.559209761766414,-58.840149349512856,-79.39935911127927,165.0,0.0,0.820719788282151,0.820719788282151,4.1035989414107545,0.6207197882821509,16,0.31
2022,Karn Sharma,RCB,Bowler,False,,0.5,sold,KV Sharma,manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,16,0.0
2022,Mahipal Lomror,RCB,All-Rounder,False,,0.95,sold,MK Lomror,surname+initial,7.0,86.0,57.0,7.0,4.0,5.0,18.0,12.0,0.0,150.9,9.0,True,-29.937478210342825,-13.098068957470392,-43.03554716781322,109.0,0.0,0.5421724661985118,0.5421724661985118,0.5707078591563283,-0.4078275338014882,16,0.44
2022,Finn Allen,RCB,Batter,True,,0.8,sold,,manual_no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,16,0.0
2022,Sherfane Rutherford,RCB,All-Rounder,True,,1.0,sold,SE Rutherford,surname+initial,2.0,33.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,,True,-20.980244044160372,0.0,-20.980244044160372,60.0,0.0,0.2984435593753276,0.2984435593753276,0.2984435593753276,-0.7015564406246724,16,0.12
2022,Jason Behrendorff,RCB,Bowler,True,,0.75,sold,JP Behrendorff,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,16,0.0
2022,Siddharth Kaul,RCB,Bowler,False,,0.75,sold,S Kaul,surname+initial,1.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,0.0,,10.75,True,0.0,-33.196137914940785,-33.196137914940785,24.0,0.0,0.11937742375013105,0.11937742375013105,0.15916989833350806,-0.630622576249869,16,0.06
